frame,0.000000,0.000000,10.000000,-70.308734,-73.103910,-73.103910,16.041989,1076.000000
frame,0.042667,0.000000,10.000000,-70.308734,-74.041842,-74.041842,16.498297,2048.000000
frame,0.085333,0.000000,10.000000,-70.308734,-73.439440,-73.439440,13.193348,2048.000000
frame,0.128000,0.000000,10.000000,-70.308734,-73.850751,-73.850751,13.992114,2048.000000
frame,0.170667,0.000000,10.000000,-64.288134,-71.399875,-71.399875,7.851176,471.000000
frame,0.213333,0.000000,10.000000,-70.308734,-73.047768,-73.047768,13.953065,2048.000000
frame,0.256000,0.000000,10.000000,-70.308734,-73.957510,-73.957510,14.903113,2048.000000
frame,0.298667,0.000000,10.000000,-70.308734,-74.619615,-74.619615,17.499529,2048.000000
frame,0.341333,0.000000,20.000000,-70.308734,-76.270360,-76.270360,7.779564,519.000000
frame,0.384000,0.000000,10.000000,-64.288134,-72.112266,-72.112266,11.313584,700.000000
frame,0.426667,0.000000,10.000000,-70.308734,-72.699534,-72.699534,15.484207,2048.000000
frame,0.469333,0.000000,10.000000,-70.308734,-72.333002,-72.333002,16.811825,2048.000000
frame,0.512000,0.000000,10.000000,-70.308734,-73.148537,-73.148537,17.285987,1065.000000
frame,0.554667,0.000000,10.000000,-70.308734,-73.617454,-73.617454,16.113521,2048.000000
frame,0.597333,0.000000,10.000000,-70.308734,-73.509772,-73.509772,15.993271,2048.000000
frame,0.640000,0.000000,10.000000,-70.308734,-73.831619,-73.831619,15.442020,2048.000000
frame,0.682667,0.000000,10.000000,-70.308734,-72.826399,-72.826399,17.241206,2048.000000
frame,0.725333,0.000000,10.000000,-70.308734,-73.603847,-73.603847,15.746968,2048.000000
frame,0.768000,0.000000,10.000000,-70.308734,-73.008106,-73.008106,15.580679,2048.000000
frame,0.810667,0.000000,10.000000,-70.308734,-74.077049,-74.077049,17.454731,2048.000000
frame,0.853333,0.000000,10.000000,-70.308734,-73.075749,-73.075749,16.586704,2048.000000
frame,0.896000,0.000000,10.000000,-70.308734,-73.784155,-73.784155,14.915307,2048.000000
frame,0.938667,0.000000,10.000000,-70.308734,-73.549841,-73.549841,14.571197,2048.000000
frame,0.981333,0.000000,10.000000,-70.308734,-73.841175,-73.841175,14.700963,2048.000000
frame,1.024000,0.000000,10.000000,-70.308734,-73.456916,-73.456916,15.434849,2048.000000
frame,1.066667,0.000000,10.000000,-70.308734,-72.684850,-72.684850,14.818043,2048.000000
frame,1.109333,0.000000,10.000000,-70.308734,-73.545370,-73.545370,14.998680,2048.000000
frame,1.152000,0.000000,10.000000,-70.308734,-73.417692,-73.417692,17.476308,2048.000000
frame,1.194667,0.000000,10.000000,-70.308734,-73.439440,-73.439440,12.681788,2048.000000
frame,1.237333,0.000000,10.000000,-70.308734,-73.378819,-73.378819,14.874849,2048.000000
frame,1.280000,0.000000,10.000000,-70.308734,-73.181283,-73.181283,15.364984,2048.000000
frame,1.322667,0.000000,10.000000,-70.308734,-73.576760,-73.576760,14.010728,2048.000000
frame,1.365333,0.000000,10.000000,-70.308734,-73.144461,-73.144461,16.494488,2048.000000
frame,1.408000,0.000000,10.000000,-70.308734,-73.008106,-73.008106,16.313552,2048.000000
frame,1.450667,0.000000,10.000000,-70.308734,-72.929853,-72.929853,18.910641,2048.000000
frame,1.493333,0.000000,10.000000,-70.308734,-73.798340,-73.798340,16.064953,2048.000000
frame,1.536000,0.000000,10.000000,-70.308734,-73.378819,-73.378819,16.367393,1010.000000
frame,1.578667,0.000000,10.000000,-70.308734,-73.567768,-73.567768,14.935085,2048.000000
frame,1.621333,0.000000,10.000000,-70.308734,-73.120085,-73.120085,13.907000,2048.000000
frame,1.664000,0.000000,10.000000,-70.308734,-73.474464,-73.474464,15.354854,2048.000000
frame,1.706667,0.000000,10.000000,-70.308734,-73.452541,-73.452541,16.857010,2048.000000
frame,1.749333,0.000000,10.000000,-70.308734,-73.116036,-73.116036,15.426237,2048.000000
frame,1.792000,0.000000,10.000000,-70.308734,-73.987088,-73.987088,15.829619,2048.000000
frame,1.834667,0.000000,10.000000,-70.308734,-73.000217,-73.000217,14.430609,2048.000000
frame,1.877333,0.000000,20.000000,-64.288134,-73.173074,-73.173074,14.575295,997.000000
frame,1.920000,0.000000,10.000000,-70.308734,-73.572262,-73.572262,14.605202,2048.000000
frame,1.962667,0.000000,10.000000,-70.308734,-73.201876,-73.201876,14.659491,2048.000000
frame,2.005333,0.000000,10.000000,-64.288134,-73.168974,-73.168974,14.821570,992.000000
frame,2.048000,0.000000,10.000000,-70.308734,-73.272630,-73.272630,14.825741,2048.000000
frame,2.090667,0.000000,10.000000,-70.308734,-74.315789,-74.315789,14.395104,2048.000000
frame,2.133333,0.000000,10.000000,-70.308734,-73.164879,-73.164879,16.220996,2048.000000
frame,2.176000,0.000000,10.000000,-70.308734,-73.168974,-73.168974,14.151570,2048.000000
frame,2.218667,0.000000,10.000000,-70.308734,-72.515926,-72.515926,16.311607,2048.000000
frame,2.261333,0.000000,10.000000,-70.308734,-73.439440,-73.439440,16.102235,2048.000000
frame,2.304000,0.000000,10.000000,-70.308734,-73.594799,-73.594799,14.961640,2048.000000
frame,2.346667,0.000000,10.000000,-70.308734,-73.181283,-73.181283,17.663133,2048.000000
frame,2.389333,0.000000,10.000000,-70.308734,-73.417692,-73.417692,15.628515,2048.000000
frame,2.432000,0.000000,10.000000,-70.308734,-73.452541,-73.452541,18.375223,2048.000000
frame,2.474667,0.000000,10.000000,-70.308734,-73.603847,-73.603847,13.345227,2048.000000
frame,2.517333,0.000000,10.000000,-70.308734,-73.470070,-73.470070,14.349704,2048.000000
frame,2.560000,0.000000,10.000000,-70.308734,-74.467808,-74.467808,15.088729,2048.000000
frame,2.602667,0.000000,10.000000,-64.288134,-72.249320,-72.249320,10.119811,742.000000
frame,2.645333,0.000000,10.000000,-70.308734,-73.189509,-73.189509,15.444887,2048.000000
frame,2.688000,0.000000,10.000000,-70.308734,-73.374522,-73.374522,13.481930,2048.000000
frame,2.730667,0.000000,10.000000,-70.308734,-74.006919,-74.006919,15.725475,874.000000
frame,2.773333,0.000000,10.000000,-70.308734,-72.910508,-72.910508,21.525824,2048.000000
frame,2.816000,0.000000,10.000000,-70.308734,-74.903337,-74.903337,18.300758,2048.000000
frame,2.858667,0.000000,10.000000,-70.308734,-72.769972,-72.769972,18.673778,2048.000000
frame,2.901333,0.000000,20.000000,-64.288134,-71.973179,-71.973179,9.846007,656.000000
frame,2.944000,0.000000,10.000000,-70.308734,-73.319034,-73.319034,14.816502,2048.000000
frame,2.986667,0.000000,10.000000,-70.308734,-72.860611,-72.860611,14.078919,2048.000000
frame,3.029333,0.000000,10.000000,-70.308734,-73.718564,-73.718564,15.333107,2048.000000
frame,3.072000,0.000000,10.000000,-70.308734,-73.340291,-73.340291,14.782543,2048.000000
frame,3.114667,0.000000,10.000000,-64.288134,-73.340291,-73.340291,14.608547,1033.000000
frame,3.157333,0.000000,10.000000,-70.308734,-73.831619,-73.831619,14.375676,2048.000000
frame,3.200000,0.000000,10.000000,-70.308734,-72.644721,-72.644721,16.187511,2048.000000
frame,3.242667,0.000000,10.000000,-70.308734,-73.898953,-73.898953,19.551346,2048.000000
frame,3.285333,0.000000,10.000000,-70.308734,-73.235028,-73.235028,16.245861,2048.000000
frame,3.328000,0.000000,10.000000,-70.308734,-72.984482,-72.984482,15.161582,2048.000000
frame,3.370667,0.000000,10.000000,-70.308734,-73.164879,-73.164879,16.317441,2048.000000
frame,3.413333,0.000000,10.000000,-70.308734,-73.461297,-73.461297,15.703259,2048.000000
frame,3.456000,0.000000,10.000000,-70.308734,-73.874785,-73.874785,14.254563,901.000000
frame,3.498667,0.000000,10.000000,-70.308734,-73.540905,-73.540905,14.853389,973.000000
frame,3.541333,0.000000,10.000000,-70.308734,-74.369473,-74.369473,18.050660,2048.000000
frame,3.584000,0.000000,10.000000,-70.308734,-74.562770,-74.562770,14.556196,769.000000
frame,3.626667,0.000000,10.000000,-70.308734,-72.329623,-72.329623,17.631995,2048.000000
frame,3.669333,0.000000,10.000000,-64.288134,-71.632264,-71.632264,8.642145,562.000000
frame,3.712000,0.000000,10.000000,-70.308734,-73.327524,-73.327524,15.230158,2048.000000
frame,3.754667,0.000000,10.000000,-70.308734,-73.793606,-73.793606,16.528709,2048.000000
frame,3.797333,0.000000,10.000000,-70.308734,-74.021852,-74.021852,15.429826,2048.000000
frame,3.840000,0.000000,10.000000,-70.308734,-74.782859,-74.782859,16.651800,2048.000000
frame,3.882667,0.000000,10.000000,-70.308734,-72.769972,-72.769972,16.960533,2048.000000
frame,3.925333,0.000000,10.000000,-64.288134,-72.432137,-72.432137,11.576123,796.000000
frame,3.968000,0.000000,10.000000,-70.308734,-72.326248,-72.326248,16.390365,2048.000000
frame,4.010667,0.000000,10.000000,-70.308734,-73.831619,-73.831619,16.403850,2048.000000
frame,4.053333,0.000000,10.000000,-70.308734,-73.239190,-73.239190,16.206567,2048.000000
frame,4.096000,0.000000,10.000000,-70.308734,-73.962426,-73.962426,12.733415,883.000000
frame,4.138667,0.000000,10.000000,-70.308734,-75.122566,-75.122566,18.672296,2048.000000
frame,4.181333,0.000000,10.000000,-64.288134,-72.688516,-72.688516,0.000000,2.000000
frame,4.224000,0.000000,10.000000,-64.288134,-72.445990,-72.445990,10.790931,800.000000
frame,4.266667,0.000000,10.000000,-70.308734,-73.361654,-73.361654,15.740044,2048.000000
frame,4.309333,0.000000,10.000000,-70.308734,-74.168912,-74.168912,10.831111,842.000000
frame,4.352000,0.000000,10.000000,-70.308734,-73.016010,-73.016010,16.779932,2048.000000
frame,4.394667,0.000000,10.000000,-70.308734,-73.942797,-73.942797,16.048927,2048.000000
frame,4.437333,0.000000,10.000000,-70.308734,-73.474464,-73.474464,16.377502,2048.000000
frame,4.480000,0.000000,10.000000,-70.308734,-73.487671,-73.487671,13.720255,2048.000000
frame,4.522667,0.000000,10.000000,-70.308734,-73.812571,-73.812571,15.700476,2048.000000
frame,4.565333,0.000000,10.000000,-70.308734,-72.849177,-72.849177,14.169845,2048.000000
frame,4.608000,0.000000,10.000000,-70.308734,-73.635664,-73.635664,14.455538,2048.000000
frame,4.650667,0.000000,10.000000,-70.308734,-72.199874,-72.199874,18.297663,2048.000000
frame,4.693333,0.000000,10.000000,-70.308734,-73.128195,-73.128195,17.505183,2048.000000
frame,4.736000,0.000000,10.000000,-70.308734,-72.692186,-72.692186,17.350639,2048.000000
frame,4.778667,0.000000,10.000000,-64.288134,-73.430728,-73.430728,15.673570,1054.000000
