frame,0.000000,0.000000,10.000000,-64.288134,-72.906649,-72.906649,11.755140,926.000000
frame,0.042667,0.000000,10.000000,-64.288134,-73.581263,-73.581263,16.129585,1088.000000
frame,0.085333,0.000000,20.000000,-70.308734,-73.132256,-73.132256,16.189871,1069.000000
frame,0.128000,0.000000,10.000000,-70.308734,-73.509772,-73.509772,16.102235,2048.000000
frame,0.170667,0.000000,10.000000,-64.288134,-72.815055,-72.815055,14.509830,902.000000
frame,0.213333,0.000000,20.000000,-64.288134,-73.527535,-73.527535,0.000000,3.000000
frame,0.256000,0.000000,10.000000,-70.308734,-73.461297,-73.461297,15.856995,2048.000000
frame,0.298667,0.000000,10.000000,-64.288134,-73.128195,-73.128195,15.621793,982.000000
frame,0.341333,0.000000,10.000000,-64.288134,-73.700005,-73.700005,15.208937,1114.000000
frame,0.384000,0.000000,20.000000,-64.288134,-73.019967,-73.019967,13.831419,959.000000
frame,0.426667,0.000000,20.000000,-64.288134,-73.331776,-73.331776,16.321698,1039.000000
frame,0.469333,0.000000,10.000000,-70.308734,-73.439440,-73.439440,17.087188,2048.000000
frame,0.512000,0.000000,20.000000,-64.288134,-73.426378,-73.426378,13.046819,1053.000000
frame,0.554667,0.000000,10.000000,-64.288134,-73.576760,-73.576760,19.366135,1087.000000
frame,0.597333,0.000000,10.000000,-64.288134,-73.075749,-73.075749,0.000000,2.000000
frame,0.640000,0.000000,20.000000,-64.288134,-73.470070,-73.470070,0.000000,3.000000
frame,0.682667,0.000000,10.000000,-70.308734,-73.168974,-73.168974,13.994655,2048.000000
frame,0.725333,0.000000,10.000000,-70.308734,-73.700005,-73.700005,14.718119,2048.000000
frame,0.768000,0.000000,10.000000,-64.288134,-72.914370,-72.914370,0.000000,2.000000
frame,0.810667,0.000000,20.000000,-70.308734,-73.549841,-73.549841,18.826605,971.000000
frame,0.853333,0.000000,10.000000,-64.288134,-72.902794,-72.902794,13.202197,937.000000
frame,0.896000,0.000000,20.000000,-64.288134,-73.310560,-73.310560,0.000000,3.000000
frame,0.938667,0.000000,20.000000,-70.308734,-74.445762,-74.445762,12.322461,790.000000
frame,0.981333,0.000000,10.000000,-64.288134,-72.729053,-72.729053,12.600698,883.000000
frame,1.024000,0.000000,20.000000,-70.308734,-74.407450,-74.407450,12.343744,797.000000
frame,1.066667,0.000000,10.000000,-64.288134,-73.004160,-73.004160,18.484063,951.000000
frame,1.109333,0.000000,10.000000,-70.308734,-73.302102,-73.302102,16.010744,2048.000000
frame,1.152000,0.000000,10.000000,-70.308734,-73.197749,-73.197749,15.319043,1053.000000
frame,1.194667,0.000000,10.000000,-70.308734,-73.012056,-73.012056,17.067594,2048.000000
frame,1.237333,0.000000,20.000000,-64.288134,-72.945391,-72.945391,13.770906,936.000000
frame,1.280000,0.000000,20.000000,-64.288134,-73.487671,-73.487671,0.000000,6.000000
frame,1.322667,0.000000,10.000000,-70.308734,-73.898953,-73.898953,13.525705,896.000000
frame,1.365333,0.000000,10.000000,-64.288134,-72.530049,-72.530049,12.523019,824.000000
frame,1.408000,0.000000,10.000000,-70.308734,-73.336031,-73.336031,13.620936,2048.000000
frame,1.450667,0.000000,10.000000,-64.288134,-72.815055,-72.815055,14.826492,902.000000
frame,1.493333,0.000000,10.000000,-70.308734,-73.803078,-73.803078,14.557716,2048.000000
frame,1.536000,0.000000,10.000000,-70.308734,-72.984482,-72.984482,15.343262,2048.000000
frame,1.578667,0.000000,10.000000,-64.288134,-73.365939,-73.365939,17.242445,1047.000000
frame,1.621333,0.000000,10.000000,-70.308734,-73.626549,-73.626549,15.829619,2048.000000
frame,1.664000,0.000000,10.000000,-70.308734,-73.527535,-73.527535,17.297124,976.000000
frame,1.706667,0.000000,10.000000,-64.288134,-73.417692,-73.417692,15.394740,1051.000000
frame,1.749333,0.000000,10.000000,-64.288134,-72.898942,-72.898942,16.423008,924.000000
frame,1.792000,0.000000,10.000000,-70.308734,-73.908658,-73.908658,16.646810,2048.000000
frame,1.834667,0.000000,10.000000,-70.308734,-72.996278,-72.996278,15.979807,2048.000000
